t,pop,avg_viruses,virus_1_cnt,virus_1_genome
723,66,0.030303,2,"0.362596,0.453222,0.323154,0.0309242,0.30485,0.122276,0.323176,0.205109,0.39615,0.382619,"
724,66,0.030303,2,"0.362596,0.453222,0.323154,0.0309242,0.30485,0.122276,0.323176,0.205109,0.39615,0.382619,"
725,66,0.030303,2,"0.362596,0.453222,0.323154,0.0309242,0.30485,0.122276,0.323176,0.205109,0.39615,0.382619,"
726,66,0.030303,2,"0.362596,0.453222,0.323154,0.0309242,0.30485,0.122276,0.323176,0.205109,0.39615,0.382619,"
727,66,0.030303,2,"0.362596,0.453222,0.323154,0.0309242,0.30485,0.122276,0.323176,0.205109,0.39615,0.382619,"
728,66,0.030303,2,"0.362596,0.453222,0.323154,0.0309242,0.30485,0.122276,0.323176,0.205109,0.39615,0.382619,"
729,66,0.030303,2,"0.362596,0.453222,0.323154,0.0309242,0.30485,0.122276,0.323176,0.205109,0.39615,0.382619,"
730,66,0.030303,2,"0.362596,0.453222,0.323154,0.0309242,0.30485,0.122276,0.323176,0.205109,0.39615,0.382619,"
731,66,0.0151515,1,"0.369075,0.449128,0.31651,0.0355722,0.3045,0.120469,0.3313,0.197782,0.397053,0.383227,"
732,66,0.0151515,1,"0.369075,0.449128,0.31651,0.0355722,0.3045,0.120469,0.3313,0.197782,0.397053,0.383227,"
733,66,0.0151515,1,"0.369075,0.449128,0.31651,0.0355722,0.3045,0.120469,0.3313,0.197782,0.397053,0.383227,"
734,66,0.0151515,1,"0.369075,0.449128,0.31651,0.0355722,0.3045,0.120469,0.3313,0.197782,0.397053,0.383227,"
735,66,0.0151515,1,"0.369075,0.449128,0.31651,0.0355722,0.3045,0.120469,0.3313,0.197782,0.397053,0.383227,"
736,66,0.0151515,1,"0.369075,0.449128,0.31651,0.0355722,0.3045,0.120469,0.3313,0.197782,0.397053,0.383227,"
737,66,0.0151515,1,"0.369075,0.449128,0.31651,0.0355722,0.3045,0.120469,0.3313,0.197782,0.397053,0.383227,"
738,66,0.0151515,1,"0.369075,0.449128,0.31651,0.0355722,0.3045,0.120469,0.3313,0.197782,0.397053,0.383227,"
739,66,0.0151515,1,"0.369075,0.449128,0.31651,0.0355722,0.3045,0.120469,0.3313,0.197782,0.397053,0.383227,"
740,66,0.0151515,1,"0.369075,0.449128,0.31651,0.0355722,0.3045,0.120469,0.3313,0.197782,0.397053,0.383227,"
741,66,0.0151515,1,"0.369075,0.449128,0.31651,0.0355722,0.3045,0.120469,0.3313,0.197782,0.397053,0.383227,"
742,66,0.0151515,1,"0.369075,0.449128,0.31651,0.0355722,0.3045,0.120469,0.3313,0.197782,0.397053,0.383227,"
743,66,0.0151515,1,"0.369075,0.449128,0.31651,0.0355722,0.3045,0.120469,0.3313,0.197782,0.397053,0.383227,"
744,66,0,,
745,66,0,,
746,66,0,,
747,66,0,,
748,66,0,,
749,66,0,,
750,66,0,,
751,66,0,,
752,66,0,,
753,66,0,,
754,66,0,,
755,66,0,,
756,66,0,,
757,66,0,,
758,66,0,,
759,66,0,,
760,66,0,,
761,66,0,,
762,66,0,,
763,66,0,,
764,66,0,,
765,66,0,,
766,66,0,,
767,66,0,,
768,66,0,,
769,66,0,,
770,66,0,,
771,66,0,,
772,66,0,,
773,66,0,,
774,66,0,,
775,66,0,,
776,66,0,,
777,66,0,,
778,66,0,,
779,66,0,,
780,66,0,,
781,66,0,,
782,66,0,,
783,66,0,,
784,66,0,,
785,66,0,,
786,66,0,,
787,66,0,,
788,66,0,,
789,66,0.0151515,1,"0.0787924,0.275631,0.437864,0.444901,0.450579,0.0289436,0.261491,0.0315763,0.486779,0.134052,"
790,66,0.0151515,1,"0.0787924,0.275631,0.437864,0.444901,0.450579,0.0289436,0.261491,0.0315763,0.486779,0.134052,"
791,66,0.0151515,1,"0.0787924,0.275631,0.437864,0.444901,0.450579,0.0289436,0.261491,0.0315763,0.486779,0.134052,"
792,66,0.0151515,1,"0.0787924,0.275631,0.437864,0.444901,0.450579,0.0289436,0.261491,0.0315763,0.486779,0.134052,"
793,66,0.0151515,1,"0.0787924,0.275631,0.437864,0.444901,0.450579,0.0289436,0.261491,0.0315763,0.486779,0.134052,"
794,66,0.0151515,1,"0.0787924,0.275631,0.437864,0.444901,0.450579,0.0289436,0.261491,0.0315763,0.486779,0.134052,"
795,66,0.0151515,1,"0.0787924,0.275631,0.437864,0.444901,0.450579,0.0289436,0.261491,0.0315763,0.486779,0.134052,"
796,66,0.0151515,1,"0.0787924,0.275631,0.437864,0.444901,0.450579,0.0289436,0.261491,0.0315763,0.486779,0.134052,"
797,66,0.0151515,1,"0.0787924,0.275631,0.437864,0.444901,0.450579,0.0289436,0.261491,0.0315763,0.486779,0.134052,"
798,66,0.0151515,1,"0.0787924,0.275631,0.437864,0.444901,0.450579,0.0289436,0.261491,0.0315763,0.486779,0.134052,"
799,66,0.0151515,1,"0.0787924,0.275631,0.437864,0.444901,0.450579,0.0289436,0.261491,0.0315763,0.486779,0.134052,"
800,66,0.0151515,1,"0.0787924,0.275631,0.437864,0.444901,0.450579,0.0289436,0.261491,0.0315763,0.486779,0.134052,"
801,66,0.0151515,1,"0.0787924,0.275631,0.437864,0.444901,0.450579,0.0289436,0.261491,0.0315763,0.486779,0.134052,"
802,66,0.0151515,1,"0.0787924,0.275631,0.437864,0.444901,0.450579,0.0289436,0.261491,0.0315763,0.486779,0.134052,"
803,66,0.0151515,1,"0.0787924,0.275631,0.437864,0.444901,0.450579,0.0289436,0.261491,0.0315763,0.486779,0.134052,"
804,66,0.0151515,1,"0.0787924,0.275631,0.437864,0.444901,0.450579,0.0289436,0.261491,0.0315763,0.486779,0.134052,"
805,66,0.0151515,1,"0.0787924,0.275631,0.437864,0.444901,0.450579,0.0289436,0.261491,0.0315763,0.486779,0.134052,"
806,66,0.0151515,1,"0.0787924,0.275631,0.437864,0.444901,0.450579,0.0289436,0.261491,0.0315763,0.486779,0.134052,"
807,66,0.0151515,1,"0.0787924,0.275631,0.437864,0.444901,0.450579,0.0289436,0.261491,0.0315763,0.486779,0.134052,"
808,66,0.0151515,1,"0.0787924,0.275631,0.437864,0.444901,0.450579,0.0289436,0.261491,0.0315763,0.486779,0.134052,"
809,66,0.0151515,1,"0.0787924,0.275631,0.437864,0.444901,0.450579,0.0289436,0.261491,0.0315763,0.486779,0.134052,"
810,66,0.0151515,1,"0.0787924,0.275631,0.437864,0.444901,0.450579,0.0289436,0.261491,0.0315763,0.486779,0.134052,"
811,66,0.0151515,1,"0.0787924,0.275631,0.437864,0.444901,0.450579,0.0289436,0.261491,0.0315763,0.486779,0.134052,"
812,66,0.0151515,1,"0.0787924,0.275631,0.437864,0.444901,0.450579,0.0289436,0.261491,0.0315763,0.486779,0.134052,"
813,66,0.030303,2,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
814,66,0.030303,2,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
815,66,0.030303,2,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
816,66,0.030303,2,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
817,66,0.030303,2,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
818,66,0.030303,2,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
819,66,0.030303,2,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
820,66,0.030303,2,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
821,66,0.0606061,4,"0.33992,0.451583,0.223859,0.0123622,0.129002,0.470266,0.104559,0.226742,0.301233,0.489268,"
822,66,0.0606061,4,"0.33992,0.451583,0.223859,0.0123622,0.129002,0.470266,0.104559,0.226742,0.301233,0.489268,"
823,66,0.0606061,4,"0.33992,0.451583,0.223859,0.0123622,0.129002,0.470266,0.104559,0.226742,0.301233,0.489268,"
824,66,0.0606061,4,"0.33992,0.451583,0.223859,0.0123622,0.129002,0.470266,0.104559,0.226742,0.301233,0.489268,"
825,66,0.0606061,4,"0.33992,0.451583,0.223859,0.0123622,0.129002,0.470266,0.104559,0.226742,0.301233,0.489268,"
826,66,0.0606061,4,"0.33992,0.451583,0.223859,0.0123622,0.129002,0.470266,0.104559,0.226742,0.301233,0.489268,"
827,66,0.0454545,3,"0.33992,0.451583,0.223859,0.0123622,0.129002,0.470266,0.104559,0.226742,0.301233,0.489268,"
828,66,0.0454545,3,"0.33992,0.451583,0.223859,0.0123622,0.129002,0.470266,0.104559,0.226742,0.301233,0.489268,"
829,66,0.0454545,3,"0.33992,0.451583,0.223859,0.0123622,0.129002,0.470266,0.104559,0.226742,0.301233,0.489268,"
830,66,0.0454545,3,"0.33992,0.451583,0.223859,0.0123622,0.129002,0.470266,0.104559,0.226742,0.301233,0.489268,"
831,66,0.0454545,3,"0.33992,0.451583,0.223859,0.0123622,0.129002,0.470266,0.104559,0.226742,0.301233,0.489268,"
832,66,0.0454545,3,"0.33992,0.451583,0.223859,0.0123622,0.129002,0.470266,0.104559,0.226742,0.301233,0.489268,"
833,65,0.0307692,2,"0.33992,0.451583,0.223859,0.0123622,0.129002,0.470266,0.104559,0.226742,0.301233,0.489268,"
834,65,0.0307692,2,"0.33992,0.451583,0.223859,0.0123622,0.129002,0.470266,0.104559,0.226742,0.301233,0.489268,"
835,65,0.0307692,2,"0.33992,0.451583,0.223859,0.0123622,0.129002,0.470266,0.104559,0.226742,0.301233,0.489268,"
836,65,0.0307692,2,"0.33992,0.451583,0.223859,0.0123622,0.129002,0.470266,0.104559,0.226742,0.301233,0.489268,"
837,65,0.0307692,2,"0.33992,0.451583,0.223859,0.0123622,0.129002,0.470266,0.104559,0.226742,0.301233,0.489268,"
838,65,0.0307692,2,"0.33992,0.451583,0.223859,0.0123622,0.129002,0.470266,0.104559,0.226742,0.301233,0.489268,"
839,65,0.0461538,3,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
840,65,0.0461538,3,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
841,65,0.0461538,3,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
842,65,0.0461538,3,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
843,65,0.0461538,3,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
844,65,0.0461538,3,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
845,65,0.0461538,3,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
846,65,0.0461538,3,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
847,65,0.0461538,3,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
848,65,0.0461538,3,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
849,65,0.0461538,3,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
850,65,0.0461538,3,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
851,65,0.0615385,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
852,65,0.0615385,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
853,65,0.0615385,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
854,65,0.0615385,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
855,65,0.0615385,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
856,65,0.0461538,3,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
857,65,0.0461538,3,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
858,65,0.0615385,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
859,65,0.0615385,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
860,65,0.0615385,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
861,65,0.0615385,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
862,65,0.0615385,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
863,65,0.0615385,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
864,65,0.0615385,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
865,65,0.0615385,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
866,65,0.0615385,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
867,65,0.0615385,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
868,65,0.0615385,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
869,65,0.0615385,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
870,65,0.0615385,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
871,65,0.0615385,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
872,65,0.0615385,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
873,65,0.0615385,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
874,65,0.0615385,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
875,65,0.0615385,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
876,65,0.0615385,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
877,65,0.0615385,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
878,65,0.0615385,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
879,65,0.0615385,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
880,65,0.0461538,3,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
881,65,0.0461538,3,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
882,65,0.0461538,3,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
883,65,0.0461538,3,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
884,65,0.0461538,3,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
885,65,0.0461538,3,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
886,65,0.0461538,3,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
887,65,0.0461538,3,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
888,65,0.0461538,3,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
889,65,0.0461538,3,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
890,65,0.0769231,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
891,65,0.0769231,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
892,65,0.0769231,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
893,65,0.0769231,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
894,65,0.0769231,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
895,65,0.0769231,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
896,65,0.0769231,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
897,65,0.0923077,6,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
898,65,0.107692,7,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
899,65,0.107692,7,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
900,65,0.107692,7,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
901,64,0.09375,6,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
902,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
903,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
904,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
905,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
906,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
907,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
908,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
909,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
910,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
911,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
912,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
913,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
914,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
915,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
916,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
917,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
918,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
919,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
920,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
921,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
922,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
923,63,0.0952381,6,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
924,63,0.111111,7,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
925,63,0.0952381,6,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
926,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
927,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
928,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
929,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
930,63,0.0634921,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
931,63,0.0634921,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
932,63,0.0634921,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
933,63,0.0634921,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
934,63,0.0634921,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
935,63,0.0634921,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
936,63,0.0634921,4,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
937,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
938,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
939,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
940,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
941,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
942,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
943,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
944,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
945,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
946,63,0.0793651,5,"0.235768,0.0406448,0.221208,0.405298,0.0749026,0.365276,0.401225,0.413005,0.328442,0.38871,"
947,63,0.0634921,4,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
948,63,0.0634921,4,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
949,63,0.0634921,4,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
950,63,0.0634921,4,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
951,63,0.0634921,4,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
952,63,0.0634921,4,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
953,63,0.0634921,4,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
954,63,0.0634921,4,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
955,63,0.0634921,4,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
956,63,0.0634921,4,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
957,63,0.0634921,4,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
958,63,0.0634921,4,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
959,63,0.0634921,4,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
960,63,0.0634921,4,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
961,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
962,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
963,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
964,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
965,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
966,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
967,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
968,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
969,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
970,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
971,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
